airline_iata,airline_name,callsign,airline_country,src_iata,src_airport,src_city,src_country,src_lat,src_lon,src_continent,src_airport_type,src_elevation,dst_iata,dst_airport,dst_city,dst_country,dst_lat,dst_lon,dst_continent,dst_airport_type,dst_elevation,stops,equipment,distance_km
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,GRU,São Paulo/Guarulhos–Governor André Franco Montoro International Airport,São Paulo,BR,-23.431274,-46.469954,South America,large_airport,750.1128,0,773 777,6574
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,GSO,Piedmont Triad International Airport,Greensboro,US,36.09937,-79.937262,North America,large_airport,281.94,0,ER4,1146
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,GUA,La Aurora International Airport,Guatemala City,GT,14.582896,-90.527515,North America,large_airport,1509.3696,0,738,1640
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,GYE,José Joaquín de Olmedo International Airport,Guayaquil,EC,-2.15742,-79.883598,South America,large_airport,5.7912,0,738 763 757,3109
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,IAD,Washington Dulles International Airport,Dulles,US,38.9445,-77.455803,North America,large_airport,95.0976,0,738,1486
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,IAH,George Bush Intercontinental Airport,Houston,US,29.9844,-95.3414,North America,large_airport,29.5656,0,738,1549
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,IND,Indianapolis International Airport,Indianapolis,US,39.7173,-86.294403,North America,large_airport,242.9256,0,ER4,1646
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,JAX,Jacksonville International Airport,Jacksonville,US,30.492469,-81.687813,North America,large_airport,9.144,0,ER4 ERD,540
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,0,763 757 738,1757
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,KIN,Norman Manley International Airport,Kingston,JM,17.935699462890625,-76.78749847,North America,large_airport,3.048,0,738,946
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,LAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817,North America,large_airport,664.7688,0,738 757,3494
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,0,777 763 757 738,3763
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,LGA,LaGuardia Airport,New York,US,40.777199,-73.872597,North America,large_airport,6.4008,0,738,1768
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,LHR,London Heathrow Airport,London,GB,51.470748,-0.459909,Europe,large_airport,25.2984,0,77W 777,7109
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,LIM,Jorge Chávez International Airport,Lima,PE,-12.0219,-77.114305,South America,large_airport,34.4424,0,763 757,4219
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,LIR,Daniel Oduber Quirós International Airport,Liberia,CR,10.5933,-85.544403,North America,large_airport,82.296,0,738,1779
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,LPB,El Alto International Airport,La Paz / El Alto,BO,-16.510272,-68.189416,South America,large_airport,4070.6040000000003,0,757,4883
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,LRM,Casa De Campo International Airport,La Romana,DO,18.452222,-68.911111,North America,large_airport,64.92240000000001,0,ER4,1427
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,MAD,Adolfo Suárez Madrid–Barajas Airport,Madrid,ES,40.493407,-3.572249,Europe,large_airport,608.9904,0,330 763 340,7106
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,MAO,Eduardo Gomes International Airport,Manaus,BR,-3.03861,-60.049702,South America,large_airport,80.4672,0,763 738,3877
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,MAR,La Chinita International Airport,Maracaibo,VE,10.557542,-71.729307,South America,large_airport,72.8472,0,757,1919
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,MBJ,Sangster International Airport,Montego Bay,JM,18.50342,-77.91323,North America,large_airport,1.2192,0,738 757,847
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,MCO,Orlando International Airport,Orlando,US,28.429399490356445,-81.30899811,North America,large_airport,29.260800000000003,0,757 738,310
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,MDE,Jose Maria Córdova International Airport,Medellín,CO,6.16454,-75.4231,South America,large_airport,2119.884,0,738,2243
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,MEM,Memphis International Airport,Memphis,US,35.043845,-89.97634,North America,large_airport,103.9368,0,ER4,1384
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,MEX,Mexico City Benito Juárez International Airport,Mexico City,MX,19.435822,-99.07033,North America,large_airport,2229.9168,0,738,2051
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,MGA,Augusto C. Sandino (Managua) International Airport,Managua,NI,12.1415,-86.168198,North America,large_airport,59.1312,0,738,1639
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,MHH,Leonard M. Thompson International Airport,Marsh Harbour,BS,26.510711,-77.084262,North America,medium_airport,1.8288000000000002,0,ERD,330
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,MSP,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,Minneapolis,US,44.880081,-93.221741,North America,large_airport,256.33680000000004,0,738,2418
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,MSY,Louis Armstrong New Orleans International Airport,New Orleans,US,29.993401,-90.264673,North America,large_airport,1.2192,0,738,1085
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,MVD,Carrasco General Cesáreo L. Berisso International Airport,Ciudad de la Costa,UY,-34.835647,-56.026497,South America,large_airport,32.004000000000005,0,763,7210
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,MXP,Milan Malpensa International Airport,Ferno (VA),IT,45.6306,8.72811,Europe,large_airport,234.08640000000003,0,763,7920
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,NAS,Lynden Pindling International Airport,Nassau,BS,25.039,-77.466202,North America,large_airport,4.8768,0,ER4 ERD,296
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,ORD,Chicago O'Hare International Airport,Chicago,US,41.9786,-87.9048,North America,large_airport,207.264,0,738 763,1930
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,ORF,Norfolk International Airport,Norfolk,US,36.895341,-76.201,North America,large_airport,7.9248,0,ER4,1293
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,PAP,Toussaint Louverture International Airport,Port-au-Prince,HT,18.580023,-72.292596,North America,large_airport,37.1856,0,738 763 757,1149
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,PHL,Philadelphia International Airport,Philadelphia,US,39.871899,-75.241096,North America,large_airport,10.972800000000001,0,320 738 321 757,1634
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,PHX,Phoenix Sky Harbor International Airport,Phoenix,US,33.435302,-112.005905,North America,large_airport,345.94800000000004,0,738,3168
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,PIT,Pittsburgh International Airport,Pittsburgh,US,40.491501,-80.232903,North America,large_airport,366.6744,0,ER4,1634
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,PLS,Providenciales International Airport,Providenciales,TC,21.773697,-72.268321,North America,large_airport,4.572,0,757,930
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,PNS,Pensacola International Airport,Pensacola,US,30.472718,-87.186639,North America,large_airport,36.8808,0,ER4,853
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,POP,Gregorio Luperon International Airport,Puerto Plata,DO,19.7579,-70.57,North America,medium_airport,4.572,0,757,1201
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,POS,Piarco International Airport,Port of Spain,TT,10.597811,-61.337463,North America,large_airport,17.6784,0,757,2613
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,PTP,Maryse Condé International Airport,Pointe-à-Pitre,GP,16.265443,-61.532754,North America,large_airport,10.972800000000001,0,738,2213
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,PTY,Tocumen International Airport,Tocumen,PA,9.07136,-79.383499,North America,large_airport,41.148,0,738,1862
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,PUJ,Punta Cana International Airport,Punta Cana,DO,18.567093,-68.364558,North America,large_airport,14.325600000000001,0,738 757,1466
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,RDU,Raleigh-Durham International Airport,Raleigh/Durham,US,35.878659,-78.7873,North America,large_airport,132.588,0,738,1130
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,REC,Recife/Guararapes - Gilberto Freyre International Airport,Recife,BR,-8.12747,-34.922961,South America,large_airport,10.0584,0,757,6185
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,RIC,Richmond International Airport,Richmond,US,37.505199,-77.319702,North America,large_airport,50.9016,0,ER4,1332
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,RTB,Juan Manuel Gálvez International Airport,Coxen Hole,HN,16.316799,-86.523003,North America,large_airport,11.8872,0,738,1236
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,SAL,El Salvador International Airport Saint Óscar Arnulfo Romero y Galdámez,San Salvador (San Luis Talpa),SV,13.44447,-89.055784,North America,large_airport,30.7848,0,738,1651
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,SAN,San Diego International Airport,San Diego,US,32.733601,-117.190002,North America,large_airport,5.1816,0,738,3643
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,SAP,Ramón Villeda Morales International Airport,San Pedro Sula,HN,15.4526,-87.923599,North America,large_airport,27.736800000000002,0,738,1397
AA,American Airlines,AMERICAN,United States,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,SCL,Comodoro Arturo Merino Benítez International Airport,Santiago,CL,-33.39300156,-70.78579712,South America,large_airport,473.964,0,763,6658
